id;word;art;mean;art_chosen;art_right;art_wrong;categ
1941;Mauspad;das;mouse pad;;0;0;trabalho
1942;Drucker;der;printer;;0;0;trabalho
1943;Locher;der;punch (fazer furo em papel - aparelho);;0;0;trabalho
1944;Joystick;der;joystick;;0;0;trabalho
1945;CD-Laufwerk;das;leitor de cd;;0;0;trabalho
1946;Schreibtisch;der;desk;;0;0;trabalho
1947;DVD-Laufwerk;das;DVD-drive;;0;0;trabalho
1948;Ordner;der;folder;;0;0;trabalho
1949;anspitzen;;to sharpen (Bleistift);;0;0;verbo
1950;Kopf;der;head;;0;0;corpo
1951;Brust;die;breast;;0;0;corpo
1952;Arm;der;arm;;0;0;corpo
1953;Bauchnabel;der;navel (umbigo);;0;0;corpo
1954;Knöchel;der;ankle;;0;0;corpo
1955;FuB;der;foot;;0;0;corpo
1956;Nacken;der;nape of the neck, nuca;;0;0;corpo
1957;Oberarm;der;upper arm;;0;0;corpo
1958;Ellenbogen;der;elbow;;0;0;corpo
1959;Taille;die;waist;;0;0;corpo
1960;Hüfte;die;hip;;0;0;corpo
1961;Po;der;bottom, butt;;0;0;corpo
1962;Hand;die;hand;;0;0;corpo
1963;Finger;der;finger;;0;0;corpo
1964;Oberschenkel;der;thigh;;0;0;corpo
1965;Bein;das;leg;;0;0;corpo
1966;Wade;die;calf;;0;0;corpo
1967;Ferse;die;heel;;0;0;corpo
1968;Schläfe;die;temple;;0;0;corpo
1969;Stirn;die;forehead;;0;0;corpo
1970;Augenbraue;die;eyebrow;;0;0;corpo
1971;Wimper;die;eyelash;;0;0;corpo
1972;Ohr;das;"ear; ouvido";;0;0;corpo
1973;Wange;die;cheek;;0;0;corpo
1974;Mund;der;mouth;;0;0;corpo
1975;Kinn;das;chin;;0;0;corpo
1976;Bluse;die;blouse (camisa feminina);;0;0;roupa
1977;Top;das;top (MODE);;0;0;roupa
1978;Kleid;das;dress, vestido;;0;0;roupa
1979;Shorts;die;shorts;;0;0;roupa
1980;Jacke;die;coat;;0;0;roupa
1981;Rock;der;skirt;;0;0;roupa
1982;Köstum;das;suit (Damen);;0;0;roupa
1983;Poncho;der;poncho;;0;0;roupa
1984;Regenmantel;der;raincoat;;0;0;roupa
1985;Weste;die;vest (colete);;0;0;roupa
1986;Pumps;der;sapato feminino;;0;0;roupa
1987;Gummistiefel;der;rubberboot;;0;0;roupa
1988;Stiefel;der;boot;;0;0;roupa
1989;Halbschuh;der;shoe;;0;0;roupa
1990;Socke;die;sock;;0;0;roupa
1991;Trenchcoat;der;casaco cheio de botão;;0;0;roupa
1992;Slipper;der;slip-on shoe;;0;0;roupa
1993;Latzhose;die;overalls (macacão);;0;0;roupa
1994;Mantel;der;coat;;0;0;roupa
1995;Jeans;die;jeans;;0;0;roupa
1996;Hose;die;trousers, pants;;0;0;roupa
1997;Handschuh;der;glove;;0;0;roupa
1998;Mütze;die;hat;;0;0;roupa
1999;Schal;der;scarf;;0;0;roupa
2000;Anzug;der;suit (Herren);;0;0;roupa
2001;Pullover;der;pullover;;0;0;roupa
2002;Pullunder;der;tank top (colete);;0;0;roupa
2003;Krawatte;die;tie;;0;0;roupa
2004;Hosenträger;der;suspenders (suspensório);;0;0;roupa
2005;Rollkragenpullover;der;polo-neck sweater;;0;0;roupa
2006;Badehose;die;swimming trunks;;0;0;roupa
2007;Fliege;die;fly, bow tie;;0;0;roupa
2008;Bikini;der;bikini;;0;0;roupa
2009;Badeanzug;der;swimsuit;;0;0;roupa
2010;Unterhose;die;underpants;;0;0;roupa
2011;Boxershorts;die;boxershorts;;0;0;roupa
2012;Nachthemd;das;nightshirt (camisola);;0;0;roupa
2013;Pyjama;der;pijama;;0;0;roupa
2014;Morgenmantel;der;dressing gown;;0;0;roupa
2015;Strumpfhose;die;tights (meia-calça);;0;0;roupa
2016;daran;;on that/it;;0;0;adj/adv
2017;sammeln;;to collect, to pick, to assemble, to gather;;0;0;verbo
2018;Geschichte;die;history, [~ erzählen = to tell stories];;0;0;tempo
2019;wirken;;to work (Mensch, tätig sein, to have an effect = Wirkung haben), to seem (erscheinen), to act;;0;0;verbo
2020;züchten;;to breed, to grow (Planzen), to cultivate (Perle, Bakterien);;0;0;verbo
2021;Schularbeit = Schulaufgabe;die;homework;;0;0;trabalho
2022;fehlen;;to be lacking, to be missing, to be absent;;0;0;verbo
2023;verlieben (in);;to fall in love;;0;0;verbo
2024;Wolke;die;cloud, (am himmel ist keine wolke);;0;0;natureza
2025;Zeiger;der;indicator;;0;0;objeto
2026;schicken;;to send;;0;0;verbo
2027;Vernunft;die;reason;;0;0;palavra
2028;vernünftig;;sensible, rational;;0;0;adj/adv
2029;früher;;earlier, former, previous;;0;0;tempo
2030;gestört;;disturbed;;0;0;adj/adv
2031;stören;;to disturb;;0;0;verbo
2032;gehören;;to belong to, (~ zu = to be amongst, to be one of);;0;0;verbo
2033;Clique;die;group, set;;0;0;palavra
2034;Spitzname;der;nickname;;0;0;palavra
2035;gleich;;same, equal, (time = in a minute);;0;0;adj/adv
2036;Deckung;die;cover;;0;0;objeto
2037;schwitzen;;to sweat, (das ~ = sweating);;0;0;verbo
2038;werfen;;to throw;;0;0;verbo
2039;Busch;der;bush;;0;0;natureza
2040;genauso;;exactly the same, just as;;0;0;adj/adv
2041;Liebling;der;darling;;0;0;pessoa
2042;glauben;;to believe, to think;;0;0;verbo
2043;Glaube;der;faith, belief;;0;0;palavra
2044;Vorwahl;die;area code (pais, cidade), dialling code;;0;0;cidade
2045;Hitze;die;heat, passion (fig), (in der ~ des Gefechts);;0;0;palavra
2046;Gefecht;das;battle, (jdn auBer Gefecht setzen = to put sb out of action);;0;0;palavra
2047;Ufer;das;shore (Seeufer), bank (Flussufer);;0;0;natureza
2048;obwohl (konj);;although;;0;0;adj/adv
2049;überall (adv);;everywhere;;0;0;adj/adv
2050;Aufschrift;die;inscription, label (=Etikett);;0;0;palavra
2051;Baustelle;die;building site;;0;0;cidade
2052;Schild;das;sign, signpost, badge, plaque;;0;0;cidade
2053;entstehen;;to come into being, to originate, to arise;;0;0;verbo
2054;Entstehen;das;genesis, emergence, origin;;0;0;natureza
2055;Erholung;die;recovery, relaxation;;0;0;palavra
2056;dringend;;urgent, urgently, (~ notwendig = urgently needed);;0;0;adj/adv
2057;Areal;das;area;;0;0;palavra
2058;Stadtverwaltung;die;town/city council;;0;0;cidade
2059;herrlich;;marvellous, gorgeous;;0;0;adj/adv
2060;tagelang;;lasting for day, for days;;0;0;adj/adv
2061;einreiben;;(er rieb sich das Gesicht mit Creme ein = he rubbed cream into his face);;0;0;verbo
2062;ziemlich;;considerable, reasonably;;0;0;adj/adv
2063;hinüber;;over, across;;0;0;adj/adv
2064;Sorge;die;worry, (keine Sorge! = don´t worry);;0;0;palavra
2065;winken;;to wave, (dem Kellner ~ = to signal to the waiter);;0;0;verbo
2066;abwinken;;to say no, to wave it/him aside = to repel, to repulse;;0;0;verbo
2067;lässig;;casual, careless;;0;0;adj/adv
2068;anlaufen;;to begin, to start;;0;0;verbo
2069;springen;;to jump, to leap;;0;0;verbo
2070;nass;;wet;;0;0;adj/adv
2071;eintauchen;;to dip, to immerse, to dive in;;0;0;verbo
2072;tauchen;;to dive, to dip;;0;0;verbo
2073;tauschen;;to exchange, to swap, to change;;0;0;verbo
2074;schade;;(schade! = what a pity! What a shame!);;0;0;adj/adv
2075;meinen;;to think, to mean;;0;0;verbo
2076;Kram;der;junk, stuff;;0;0;objeto
2077;drehen;;to turn, to roll;;0;0;verbo
2078;Dreher;der;lathe operator (operador de torno);;0;0;pessoa
2079;umdrehen;;to turn over, to turn around (nach = to look at);;0;0;verbo
2080;Ich kann ihn nicht ausstehen!;;I can´t bear him! (etwas nicht ausstehen können = etwas überhaupt nicht mögen;;0;0;expressao
2081;überhaupt;;in general, at all (~ nicht = not at all), (~ nie = never);;0;0;adj/adv
2082;Staubwolke;die;cloud of dust;;0;0;cidade
2083;brüllen;;to shout, to roar;;0;0;verbo
2084;erwischen;;to catch, (jdn beim Stehlen ~ = to catch sb stealing);;0;0;verbo
2085;Abenteuer;das;adventure;;0;0;palavra
2086;Risiko;das;risk, (auf eigenes ~ = at one´s own risk);;0;0;palavra
2087;kramen;;to rummage about, search haphazardly = search without care;;0;0;verbo
2088;verlieren;;to lose;;0;0;verbo
2089;überlegen;;to think about, to consider;;0;0;verbo
2090;auffallen;;to stand out, to attract attention;;0;0;verbo
2091;Scheinwerfer;der;head light (car), spotlight;;0;0;transporte
2092;leuchten;;to shine (Licht), to glow;;0;0;verbo
2093;streng;;strict, severe, rigorous;;0;0;adj/adv
2094;blöd;;terrible (Wetter), stupid (dumm);;0;0;adj/adv
2095;froh;;happy, glad, pleased;;0;0;adj/adv
2096;am besten;;best;;0;0;adj/adv
2097;drüben;;over there;;0;0;adj/adv
2098;eilig;;hurried, urgent;;0;0;adj/adv
2099;bevor (konj);;before;;0;0;adj/adv
2100;vertreiben;;to drive away, to expel, to repulse, to banish, jemanden vertreiben – (meist mit Gewalt) dafür sorgen, dass jemand weggehen muss;;0;0;verbo
2101;dauernd;;lasting, permanent, constant;;0;0;adj/adv
2102;Typ;der;model, type, character, guy;;0;0;0
2103;verrückt;;mad, crazy (auf = about);;0;0;0
2104;wohl;;well, probably, perhaps, surely (du bist wohl verrückt!);;0;0;0
2105;beleuchten;;to light up, to light;;0;0;0
2106;abladen;;to unload, to dump;;0;0;0
2107;Lastwagen;der;truck;;0;0;0
2108;Last;die;load, weight;;0;0;0
2109;Loch;das;hole;;0;0;0
2110;Rand;der;edge, border;;0;0;0
2111;Bagger;der;excavator,  eine große Maschine, die beim Bauen benutzt wird, z. B. um Löcher zu graben;;0;0;0
2112;baggern;;to excavate;;0;0;0
2113;flüstern;;to whisper;;0;0;0
2114;Anweisung;die;payment, instruction;;0;0;0
2115;Kuss;der;kiss (er gibt seiner Frau einen Kuss);;0;0;0
2116;herausfinden;;to find out;;0;0;0
2117;abräumen;;to clear up (den Tisch ~ = to clear the table);;0;0;0
2118;Datei;die;file, data;;0;0;0
2119;verflixt;;blessed, darned (itensifiers), blow! Darn!;;0;0;0
2120;Erlebnis;das;experience, adventure (Abenteuer);;0;0;0
2121;Erholungsgebiet;das;recreation area;;0;0;0
2122;Gebiet;das;area, region, territory, field;;0;0;0
2123;speichern;;to store, to save (IT);;0;0;0
2124;Versuch;der;attempt, trial, test;;0;0;0
2125;Bürgermeister;der;mayor;;0;0;0
2126;rund;;round, around (runde 50 Jahre) (runder Tisch);;0;0;0
2127;gesamt;;whole, entire;;0;0;0
2128;ach (interj);;oh! (Ach so! = I see! Aha! Of course!);;0;0;0
2129;übrig;;rest of, remaining, spare, leftover;;0;0;0
2130;übrigens (adv);;by the way;;0;0;0
2131;verabreden;;to arrange (sich mit jdm ~ = to arrange to meet sb);;0;0;0
2132;liebste (adv);;am liebsten = best;;0;0;0
2133;Liebste( r);der;sweetheart;;0;0;0
2134;hoffen (auf);;to hope, to hope for (auf);;0;0;0
2135;hoffentlich;;hopefully (~! = I hope so) (~ nicht = I hope not);;0;0;0
2136;retten;;to save, to rescue;;0;0;0
2137;Retter (in);der;rescuer;;0;0;0
2138;heftig;;violent, sever, fierce;;0;0;0
2139;Heftigkeit;die;violence, severity, ferocity;;0;0;0
2140;sollen;;should;;0;0;0
2141;vorgestern;;the day before yesterday;;0;0;0
2142;Zement;der;cement;;0;0;0
2143;drin = darin;;in it, er ist da drin = he is in there;;0;0;0
2144;berühren;;to touch;;0;0;0
2145;Berührung;die;touch, contact;;0;0;0
2146;Schaufel;die;shovel (pá);;0;0;0
2147;schaufeln;;to shovel, to dig;;0;0;0
2148;ewig;;eternal, perpetual, never-ending, forever;;0;0;0
2149;Ewigkeit;die;eternity, ages;;0;0;0
2150;feucht;;damp, moist, humid, wet;;0;0;0
2151;graben;;to dig;;0;0;0
2152;Erdöl;das;mineral oil;;0;0;0
2153;fassen;;to grab, to grasp, to hold;;0;0;0
2154;igitt! (interj);;ugh!;;0;0;0
2155;Wo brennt´s denn;;what´s the panic?;;0;0;0
2156;schrill;;shrill, shrilly, garish (cores gritantes);;0;0;0
2157;Schritt;der;step, footstep;;0;0;0
2158;im Voraus;;in Advance;;0;0;0
2159;manch;;many, quite a few;;0;0;0
2160;Schach;das;chess, (~ und matt = checkmate);;0;0;0
2161;Vermutung;die;assumption, conjecture;;0;0;0
2162;vorschlagen;;to suggest;;0;0;0
2163;eingraben;;to dig in;;0;0;0
2164;vergraben;;to bury;;0;0;0
2165;ableiten;;to derive, to deduce;;0;0;0
2166;Ableitung;die;derivation, deduction;;0;0;0
2167;unlöslich;;insoluble;;0;0;0
2168;Spannung;die;tension, voltage;;0;0;0
2169;bestätigen;;to confirm;;0;0;0
2170;Liste;die;list, register;;0;0;0
2171;Prinzip;das;principle (im ~ = in principle);;0;0;0
2172;Unternehmen;das;business, firma, enterprise;;0;0;0
2173;entsorgen;;to dispose of;;0;0;0
2174;Entsorgung;die;waste disposal;;0;0;0
2175;Ausbildung;die;training, education (akademisch);;0;0;0
2176;beweisen;;to prove, to show;;0;0;0
2177;gemeinsame;;common, together (etwas ~ haben = to have sth in common);;0;0;0
2178;unter einer Decke stecken;;gemeinsame Sache machen;;0;0;0
2179;klopfen;;to knock, to beat;;0;0;0
2180;sozusagen;;so to speak;;0;0;0
2181;Wirklichkeit;die;reality (in ~ = in reality);;0;0;0
2182;Gefängnis;das;prison, jail;;0;0;0
2183;schlicht;;simple, simply (~ und einfach = plain and simple);;0;0;0
2184;gleichfalls (adv);;likewise, also, the same to you (danke ~ ! = thanks, the same to you);;0;0;0
2185;schrecklich;;terrible, horribly, terribly;;0;0;0
2186;Empfehlung;die;recommendation;;0;0;0
2187;schälen;;to peel, to skin;;0;0;0
2188;Gebirge;das;mountains, mountain range;;0;0;0
2189;Geschrei;das;shouts, screams;;0;0;0
2190;schreien;;to shout, to scream, to yell;;0;0;0
2191;Geschenk;das;present, gift;;0;0;0
2192;Geschirr;das;tableware, pots and pans;;0;0;0
2193;Besteck;das;knives and forks;;0;0;0
2194;Getränk;das;drink, beverages;;0;0;0
2195;Brauerei;die;brewery;;0;0;0
2196;Brauer (in);der;brewer = cervejeiro;;0;0;0
2197;Braten;der;roast meat;;0;0;0
2198;braten;;to roast, to bake, to fry;;0;0;0
2199;Mehrwertsteuer (mws);die;value added tax;;0;0;0
2200;Steuer;die;tax;;0;0;0
2201;Wert;der;value, worth;;0;0;0
2202;Mehrwert;der;added value;;0;0;0
2203;normalerweise;;normally;;0;0;0
2204;Bart;der;beard (barba);;0;0;0
2205;Stammkneipe;die;local bar;;0;0;0
2206;Stamm;der;stem (raiz);;0;0;0
2207;lebend;;alive, live;;0;0;0
2208;lebendig;;live, lively, vivid, vividly;;0;0;0
2209;verlieren x gewinnen;;to loose x to win;;0;0;0
2210;Einigung;die;unification [POL], agreement;;0;0;0
2211;Waffe;die;weapon, arms;;0;0;0
2212;Waffenruhe;die;trégua (israel x palestina);;0;0;0
2213;zum Beispiel (z.B.);;por exemplo;;0;0;0
2214;holen;;to fetch, to get , to pick up (to go and get sth);;0;0;0
2215;kännchen;;jug, pot (ein ~ kaffe = a pot of coffee);;0;0;0
2216;Ratschlag;der;piece of advice;;0;0;0
2217;Weizen;der;wheat;;0;0;0
2218;Zigeuner(in);der;gypsy;;0;0;0
2219;Hering;der;herring (tipo de peixe);;0;0;0
2220;gemischt;;mixed;;0;0;0
2221;mischen;;to mix;;0;0;0
2222;trocken;;dry, to dry;;0;0;0
2223;Bedienung;die;service (in Restaurant), operation (von Maschinen);;0;0;0
2224;auswählen;;to select;;0;0;0
2225;Hunger;der;hunger, famine;;0;0;0
2226;Imbiss;der;snack;;0;0;0
2227;Imbisshalle;die;snack bar;;0;0;0
2228;Quark;der;quark (käse);;0;0;0
2229;Stichwort;das;headword;;0;0;0
2230;manche (r, s);;some, quite a few, many a;;0;0;0
2231;SüBigkeit;die;sweetness;;0;0;0
2232;SuBigkeiten;die;sweets, candy;;0;0;0
2233;erst;;first, only;;0;0;0
2234;Streit;der;argument, quarrel;;0;0;0
2235;Kerze;die;candle;;0;0;0
2236;Gebäude;das;building;;0;0;0
2237;Leben;das;vida, life (quando é igual ao verbo é geralmente neutro);;0;0;0
2238;gemütlich;;comfortable;;0;0;0
2239;dann = danach;;afterwards, então;;0;0;0
2240;denn;;because, mostrar interesse em pergunta (was machst du denn);;0;0;0
2241;Gesetz;das;law;;0;0;0
2242;Nachbar;der;neighbour;;0;0;0
2243;Änderung;die;change;;0;0;0
2244;Sturm;der;storm;;0;0;0
2245;Orkan;der;hurricane;;0;0;0
2246;Warnung;die;warning;;0;0;0
2247;ab (+ DAT);;from, as of, as from (Wir fahren ab Hamburg);;0;0;0
2248;seit x ab;;desde (presente) x desde (futuro);;0;0;0
2249;ausfüllen;;to fill, to fill in (formulário);;0;0;0
2250;überweisen;;to transfer (money);;0;0;0
2251;Gehalt;das;salary, income;;0;0;0
2252;Girokonto;das;current account (conta corrente);;0;0;0
2253;Sparkonto;das;(savings account);;0;0;0
2254;eröffnen;;abrir conta ou negócio;;0;0;0
2255;entscheiden;;to decide;;0;0;0
2256;missfallen;;to displease, dislike;;0;0;0
2257;zerstören;;to destroy;;0;0;0
2258;Fehler;der;mistake, fault (einen ~ machen, das ist nicht mein ~);;0;0;0
2259;Pflege;die;care;;0;0;0
2260;pflegen;;to look after;;0;0;0
2261;Angestellter;der;(salaried) employee;;0;0;0
2262;Freiberufler (in);der;freelancer;;0;0;0
2263;selbstständig (adj);;independent, (~ sein = to be self-employed);;0;0;0
2264;Kraftfahrzeug (Kfz);das;car, auto;;0;0;0
2265;Fasching;der;carnival;;0;0;0
2266;eine Rede/Vorlesung halten;;fazer um speech/palestra;;0;0;0
2267;Vorlesung;die;lecture (~ halten = to give lecture on sth);;0;0;0
2268;gehorchen (jdm);;to obey;;0;0;0
2269;gratulieren jdm .....;;parabenizer alguém por algo;;0;0;0
2270;antworten jdm .....;;responder a alguém sobre algo;;0;0;0
2271;denken jdm....;;agradecer a alguém por algo;;0;0;0
2272;helfen jdm ....;;ajudar a alguém em algo;;0;0;0
2273;Bildung;die;education, formation;;0;0;0
2274;jobben;;to work;;0;0;0
2275;Reiter;der;rider (cavalo);;0;0;0
2276;Turnier;das;tournament, competition;;0;0;0
2277;tasten;;to feel for sth, tatear;;0;0;0
2278;leise;;quiet, quietly;;0;0;0
2279;Anfang;der;beginning, start (am ~ = at the beginning);;0;0;0
2280;ärgern;;to be/get annoyed, to be/get angry, to annoy, to make angry;;0;0;0
2281;Turnschuh;der;gym shoe, sneaker (US);;0;0;0
2282;binden;;to tie, to bind;;0;0;0
2283;knallrot;;bright red;;0;0;0
2284;Tuch;das;cloth, towel (pano);;0;0;0
2285;Hälfte;die;half;;0;0;0
2286;stecken;;to put, to be stuck, to jack in, enfiar;;0;0;0
2287;Umhängetasche;die;shoulder bag;;0;0;0
2288;verteilen;;to distribute;;0;0;0
2289;Verteiler;der;distributor;;0;0;0
2290;verdienen;;to earn (money);;0;0;0
2291;Treppe;die;stairs, staircase;;0;0;0
2292;Nachbar (in);der;neighbour;;0;0;0
2293;lachen;;to laugh;;0;0;0
2294;wecken;;to wake (up);;0;0;0
2295;Vergnügen;das;pleasure (mit ~!);;0;0;0
2296;verschlafen (adj);;sleepy;;0;0;0
2297;Schachtel;die;box, packet;;0;0;0
2298;Kiste;die;box, case;;0;0;0
2299;aufräumen;;to tidy up (aufgeräumt);;0;0;0
2300;verschieben;;to postpone;;0;0;0
2301;Aktion;die;action, compaign, promotion;;0;0;0
2302;streiten;;to argue, to quarrel;;0;0;0
2303;witzig;;funny (sehr ~ );;0;0;0
2304;Witz;der;joke (einen ~ machen = to make a joke);;0;0;0
2305;Sattel;der;saddle (selim de bicicleta ou cavalo);;0;0;0
2306;Gangschaltung;die;gears (marchas);;0;0;0
2307;Lenker;der;handlebars (guidão de bicicleta);;0;0;0
2308;Rahmen;der;frame (de bicicleta);;0;0;0
2309;Ventil;das;valve (lugar onde enche pneu de bicicleta);;0;0;0
2310;Bremse;die;brake;;0;0;0
2311;Kette;die;chain, correia;;0;0;0
2312;Reifen;der;tyre, tire (pneu);;0;0;0
2313;Helm;der;helmet;;0;0;0
2314;Klingel;die;bell, campainha;;0;0;0
2315;Stufe;die;stage, level, grade;;0;0;0
2316;begeistern;;to fill with enthusiasm, to be enthusiastic;;0;0;0
2317;Wettrennen;das;race;;0;0;0
2318;trennen;;to separate, to divide;;0;0;0
2319;wett;;to be quits (wett sein);;0;0;0
2320;Runde;die;circle, round (volta), lap (darf ich eine ~ drehen?);;0;0;0
2321;beeilen;;to hurry up;;0;0;0
2322;absperren;;to lock, to block, to close off;;0;0;0
2323;sperren;;to close, to lock;;0;0;0
2324;stolz;;proud, proudly;;0;0;0
2325;immer noch / noch immer;;still;;0;0;0
2326;reiten;;to ride (cavalo);;0;0;0
2327;leihen;;to lend, to borrow;;0;0;0
2328;seufzen;;to sigh (breathe deeply and heavily);;0;0;0
2329;Ausflug;der;trip, excursion;;0;0;0
2330;verstecken;;to hide (~ spielen = to play hide-and-seek);;0;0;0
2331;aufschneiden;;to cut open, to slice;;0;0;0
2332;vorausfahren (DAT);;to go in front of, to drive in front;;0;0;0
2333;flitzen;;to dash (go very fest);;0;0;0
2334;einholen;;to catch up;;0;0;0
2335;Auswahl;die;selection, choice;;0;0;0
2336;Dienstrad, Dienstauto / Dienstwagen;das;bicicleta ou carro usado para ir trabalhar. Normalmente pertence a Firma;;0;0;0
2337;was ist los?;;what´t up?;;0;0;0
2338;weinen;;to cry;;0;0;0
2339;glatt;;smooth, clean (liso);;0;0;0
2340;Profi;der;profissional;;0;0;0
2341;Zange;die;pliers, pincers (alicate);;0;0;0
2342;klauen;;to pinch, to steal;;0;0;0
2343;Als ich nach dem Unterricht das Rad holen wollte, war es weg;;Als = quando para o passado;;0;0;0
2344;nagelneu;;brand new;;0;0;0
2345;pfeifen;;to whistle (assobiar), to pipe (Mus);;0;0;0
2346;Diebstahl;der;theft (roubo);;0;0;0
2347;verzweifeln;;to despair;;0;0;0
2348;verzweifelt;;full of despair, desperate, desperately;;0;0;0
2349;gefährlich;;dangerous, dangerously;;0;0;0
2350;Blatt;das;sheet, page (Seite);;0;0;0
2351;aussehen;;to look like, to appear;;0;0;0
2352;Aussehen;das;appearance;;0;0;0
2353;beschreiben;;to describe;;0;0;0
2354;knallen;;to explode, to crack, to slam (door);;0;0;0
2355;auffallend;;noticeable, striking;;0;0;0
2356;Eben!;;exactly!;;0;0;0
2357;einmischen...;;to interfere;;0;0;0
2358;verschwinden;;to disappear, to vanish, (das ~ = disappearance);;0;0;0
2359;verschwunden;;missing (adj);;0;0;0
2360;logisch;;logical, logically;;0;0;0
2361;aufgeregt;;excited, nervous;;0;0;0
2362;aufregen;;to make nervous, to agitate, to excite;;0;0;0
2363;auskennen;;to know one´s way around, to know a lot;;0;0;0
2364;Klo;das;loo (banheiro);;0;0;0
2365;verdächtig;;suspicious;;0;0;0
2366;mindestens (adv);;at least;;0;0;0
2367;lauten;;to be (auf den Namen _____ lauten = to be in the name of);;0;0;0
2368;verteilen;;to distribute, to spread out;;0;0;0
2369;wenn wir das Mountainbike bis Freitag nicht gefunden haben, gehen wir zur Polizei;;...;;0;0;0
2370;einverstanden!;;agreed!;;0;0;0
2371;einverstanden sein;;to agree;;0;0;0
2372;Träne;die;tear;;0;0;0
2373;Nichte;die;niece (sobrinha);;0;0;0
2374;identifizieren;;to identify;;0;0;0
2375;Aufkleber;der;sticker (adesivo);;0;0;0
2376;wichtig;;important;;0;0;0
2377;mehrere;;several;;0;0;0
2378;unruhig;;restless, noisy;;0;0;0
2379;Wattestäbchen;das;cotton bud (cotonete);;0;0;0
2380;Watte;die;cotton, cotton wool;;0;0;0
2381;Stäbchen;das;chopstick (Essstäbchen);;0;0;0
2382;Neuigkeiten;die;news (novidades);;0;0;0
2383;Gegend;die;area, region (hier in der ~ = around here);;0;0;0
2384;nirgends = nirgendwo;;nowhere, not....anywhere;;0;0;0
2385;trotzdem;;nevertheless, even though;;0;0;0
2386;Möglichkeit;die;possibility;;0;0;0
2387;verrückt auf/nach;;mad, crazy;;0;0;0
2388;reiben;;to rub;;0;0;0
2389;wütend;;furious, angry;;0;0;0
2390;wüten;;to rage, to cause havoc, to storm (verbal);;0;0;0
2391;schimpfen;;to get angry, to moan, to curse;;0;0;0
2392;Mannschaft;die;team;;0;0;0
2393;echt;;real, genuine;;0;0;0
2394;vorstellen;;to move forward, to represent, to present sb;;0;0;0
2395;umziehen;;to move, to change, to get changed;;0;0;0
